,userid,singer
24534,d93bf66aa79aeb666191122747d8678656831f70,david bowie
24535,d93bf66aa79aeb666191122747d8678656831f70,the doors
24536,d93bf66aa79aeb666191122747d8678656831f70,modest mouse
24537,d93bf66aa79aeb666191122747d8678656831f70,aphex twin
24538,d9463f82e12608d826dd3f33aa310201c511b5e6,die apokalyptischen reiter
24539,d9463f82e12608d826dd3f33aa310201c511b5e6,ensiferum
24540,d9463f82e12608d826dd3f33aa310201c511b5e6,lamb of god
24541,d9463f82e12608d826dd3f33aa310201c511b5e6,k.i.z.
24542,d94c638a923411d1f4e3b4e394e0b169e07bc6f2,goldfrapp
24543,d94c638a923411d1f4e3b4e394e0b169e07bc6f2,the chemical brothers
24544,d94c638a923411d1f4e3b4e394e0b169e07bc6f2,moby
24545,d94cb44e6145217bd5a3f13ed0c68b65d489d690,ayreon
24546,d94cb44e6145217bd5a3f13ed0c68b65d489d690,green day
24547,d94cb44e6145217bd5a3f13ed0c68b65d489d690,nine inch nails
24548,d94cb44e6145217bd5a3f13ed0c68b65d489d690,metallica
24549,d94dbb8aa62e5642543e152ede363dff2d9d64e4,rammstein
24550,d94dbb8aa62e5642543e152ede363dff2d9d64e4,less than jake
24551,d94dbb8aa62e5642543e152ede363dff2d9d64e4,cute is what we aim for
24552,d94dbb8aa62e5642543e152ede363dff2d9d64e4,michael jackson
24553,d94dbb8aa62e5642543e152ede363dff2d9d64e4,simple plan
24554,d94dbb8aa62e5642543e152ede363dff2d9d64e4,nickelback
24555,d94dbb8aa62e5642543e152ede363dff2d9d64e4,billy talent
24556,d94dbb8aa62e5642543e152ede363dff2d9d64e4,t.i.
24557,d94dbb8aa62e5642543e152ede363dff2d9d64e4,nelly furtado
24558,d94dbcaf85e4f701cf1ce21212d8bfa05019685a,koЯn
24559,d94dbcaf85e4f701cf1ce21212d8bfa05019685a,saosin
24560,d94dbcaf85e4f701cf1ce21212d8bfa05019685a,city and colour
24561,d94dbcaf85e4f701cf1ce21212d8bfa05019685a,lady gaga
24562,d94dbcaf85e4f701cf1ce21212d8bfa05019685a,maroon 5
24563,d9565d94a5cdb0c745c090a16a7ddd2b1eb5ffaf,red hot chili peppers
24564,d9565d94a5cdb0c745c090a16a7ddd2b1eb5ffaf,clint mansell
24565,d9565d94a5cdb0c745c090a16a7ddd2b1eb5ffaf,babyshambles
24566,d960354c05c8c2a6b7819e953ba9fec02ec226d0,coldplay
24567,d960354c05c8c2a6b7819e953ba9fec02ec226d0,dido
24568,d964df9c567887fe2811fa336c29284724251455,the beatles
24569,d964df9c567887fe2811fa336c29284724251455,bloc party
24570,d964df9c567887fe2811fa336c29284724251455,oasis
24571,d964df9c567887fe2811fa336c29284724251455,pulp
24572,d964df9c567887fe2811fa336c29284724251455,m83
24573,d964df9c567887fe2811fa336c29284724251455,gorillaz
24574,d964df9c567887fe2811fa336c29284724251455,why?
24575,d964df9c567887fe2811fa336c29284724251455,beck
24576,d964df9c567887fe2811fa336c29284724251455,lenny kravitz
24577,d964df9c567887fe2811fa336c29284724251455,pixies
24578,d96970d66df19c9d49edd96af4537b7a5efc499e,:wumpscut:
24579,d96970d66df19c9d49edd96af4537b7a5efc499e,queen
24580,d96970d66df19c9d49edd96af4537b7a5efc499e,bryan adams
24581,d96970d66df19c9d49edd96af4537b7a5efc499e,lacrimosa
24582,d9699e84824c2d8d9db76e80730482ed04fa9c52,avril lavigne
24583,d9699e84824c2d8d9db76e80730482ed04fa9c52,rihanna
24584,d9699e84824c2d8d9db76e80730482ed04fa9c52,radiohead
24585,d9699e84824c2d8d9db76e80730482ed04fa9c52,air
24586,d9699e84824c2d8d9db76e80730482ed04fa9c52,2pac
24587,d9759587bc313cd8bd7e9db19dc75837db1f225d,radiohead
24588,d97a562d6d0f215cb576afcbc1665df86437a029,millencolin
24589,d97a562d6d0f215cb576afcbc1665df86437a029,ladytron
24590,d97a562d6d0f215cb576afcbc1665df86437a029,the hellacopters
24591,d97c75d0c0352a0d7a51e7f468ad1442736d21e6,the lawrence arms
24592,d97c75d0c0352a0d7a51e7f468ad1442736d21e6,descendents
24593,d97c75d0c0352a0d7a51e7f468ad1442736d21e6,the ataris
24594,d97c7cb35b535400dbef58e24fd9917a661bc805,sarah mclachlan
24595,d97c7cb35b535400dbef58e24fd9917a661bc805,the pussycat dolls
24596,d97c7cb35b535400dbef58e24fd9917a661bc805,christina aguilera
24597,d980d991edca47928b95544364d30e2421d1337b,soilwork
24598,d980d991edca47928b95544364d30e2421d1337b,fatboy slim
24599,d9821f41af1c68b945879ca223190f5ab830c77b,sigur rós
24600,d98e184bca2868b46fbf63fb8cedface3c0785ff,maroon 5
24601,d98e184bca2868b46fbf63fb8cedface3c0785ff,wolfgang amadeus mozart
24602,d98e184bca2868b46fbf63fb8cedface3c0785ff,fall out boy
24603,d98e184bca2868b46fbf63fb8cedface3c0785ff,ramones
24604,d999d74748c3bec84716b19b163d4ac80e7005ae,belle and sebastian
24605,d999d74748c3bec84716b19b163d4ac80e7005ae,frou frou
24606,d999d74748c3bec84716b19b163d4ac80e7005ae,snow patrol
24607,d999d74748c3bec84716b19b163d4ac80e7005ae,the shins
24608,d9a7f264c36df13c3773a8453241903e216fac07,blur
24609,d9a7f264c36df13c3773a8453241903e216fac07,fear factory
24610,d9a7f264c36df13c3773a8453241903e216fac07,thrice
24611,d9a7f264c36df13c3773a8453241903e216fac07,the smashing pumpkins
24612,d9a7f264c36df13c3773a8453241903e216fac07,black rebel motorcycle club
24613,d9b326a3ccb8e7f34a836b721b48fbef602cbfa1,paramore
24614,d9b326a3ccb8e7f34a836b721b48fbef602cbfa1,the red jumpsuit apparatus
24615,d9b326a3ccb8e7f34a836b721b48fbef602cbfa1,hellogoodbye
24616,d9bbce79590749e285d7281f5e3eed1b93d883cf,fall out boy
24617,d9c58bd0da803e42b206005824af0e5a313dca6d,blink-182
24618,d9c58bd0da803e42b206005824af0e5a313dca6d,maroon 5
24619,d9c58bd0da803e42b206005824af0e5a313dca6d,red hot chili peppers
24620,d9ca584701b7fdef0939bea2666109a0309841fe,apocalyptica
24621,d9cc43ccfb6c7fe08cddf37c234b12a490725a88,animal collective
24622,d9cc43ccfb6c7fe08cddf37c234b12a490725a88,bat for lashes
24623,d9cc43ccfb6c7fe08cddf37c234b12a490725a88,broken social scene
24624,d9cdede10a9c300e1b9f2d3a7e65d11757d4180b,dashboard confessional
24625,d9cdede10a9c300e1b9f2d3a7e65d11757d4180b,linkin park
24626,d9d0676b7213967eef1880b65d4656c95655b434,ramones
24627,d9d0676b7213967eef1880b65d4656c95655b434,guns n' roses
24628,d9d0676b7213967eef1880b65d4656c95655b434,nightwish
24629,d9d6661ec24bec56ab5645758a94cc26960c5acc,bob dylan
24630,d9d6661ec24bec56ab5645758a94cc26960c5acc,primus
24631,d9d6661ec24bec56ab5645758a94cc26960c5acc,the smashing pumpkins
24632,d9d6661ec24bec56ab5645758a94cc26960c5acc,bloc party
24633,d9d9215eb767e462c7df5b687c978ae26c8e5aae,rilo kiley
24634,d9d9215eb767e462c7df5b687c978ae26c8e5aae,róisín murphy
24635,d9e3e99b2f44b293a92f55f4d4b83618b1330696,kanye west
24636,d9e3e99b2f44b293a92f55f4d4b83618b1330696,nujabes
24637,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,die Ärzte
24638,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,less than jake
24639,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,funeral for a friend
24640,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,clap your hands say yeah
24641,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,all that remains
24642,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,system of a down
24643,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,placebo
24644,d9e6ff340814a193caaa1f5b93bcfc0d7e3e51dd,reel big fish
24645,d9f105f4dce3980e0d483afc83f27f0adb40a56b,kamelot
24646,d9f105f4dce3980e0d483afc83f27f0adb40a56b,coldplay
24647,d9f105f4dce3980e0d483afc83f27f0adb40a56b,megadeth
24648,d9f105f4dce3980e0d483afc83f27f0adb40a56b,peter gabriel
24649,d9f105f4dce3980e0d483afc83f27f0adb40a56b,lacuna coil
24650,d9fd92288479eb7aec641239f8d3aad1a9fe2230,pantera
24651,d9fd92288479eb7aec641239f8d3aad1a9fe2230,rage against the machine
24652,d9fd92288479eb7aec641239f8d3aad1a9fe2230,ramones
24653,d9fd92288479eb7aec641239f8d3aad1a9fe2230,the beatles
24654,d9fd92288479eb7aec641239f8d3aad1a9fe2230,the offspring
24655,da0fe59decad5abc749187369757b8602e8870f3,arctic monkeys
24656,da0fe59decad5abc749187369757b8602e8870f3,elliott smith
24657,da11183c0cebc305dfffd5aa83bed6c2a98c09eb,saosin
24658,da11183c0cebc305dfffd5aa83bed6c2a98c09eb,underoath
24659,da11183c0cebc305dfffd5aa83bed6c2a98c09eb,parkway drive
24660,da11183c0cebc305dfffd5aa83bed6c2a98c09eb,incubus
24661,da15fa3f87426bb697aafd4bed4a57bcb82d91af,amon amarth
24662,da15fa3f87426bb697aafd4bed4a57bcb82d91af,system of a down
24663,da168ba698a092f4dfe37216e7f35a3a7f194859,death cab for cutie
24664,da168ba698a092f4dfe37216e7f35a3a7f194859,sigur rós
24665,da168ba698a092f4dfe37216e7f35a3a7f194859,panic at the disco
24666,da168ba698a092f4dfe37216e7f35a3a7f194859,johnny cash
24667,da168ba698a092f4dfe37216e7f35a3a7f194859,eminem
24668,da168ba698a092f4dfe37216e7f35a3a7f194859,david bowie
24669,da1d93dd7610fffa394afb368f3df3303122b946,maroon 5
24670,da1d93dd7610fffa394afb368f3df3303122b946,linkin park
24671,da1d93dd7610fffa394afb368f3df3303122b946,jack johnson
24672,da1d93dd7610fffa394afb368f3df3303122b946,muse
24673,da2e1994aeab3c04c3323d1d4a194b2ebc5b0bbc,bright eyes
24674,da2e1994aeab3c04c3323d1d4a194b2ebc5b0bbc,nofx
24675,da3310071098b829be1b973562350eda75d175a8,david bowie
24676,da3310071098b829be1b973562350eda75d175a8,paul mccartney
24677,da3310071098b829be1b973562350eda75d175a8,dave matthews band
24678,da3310071098b829be1b973562350eda75d175a8,the white stripes
24679,da3310071098b829be1b973562350eda75d175a8,andrés calamaro
24680,da3f7e95938102919ceb26759202465013fb9b87,soulfly
24681,da3f7e95938102919ceb26759202465013fb9b87,bring me the horizon
24682,da3f7e95938102919ceb26759202465013fb9b87,heaven shall burn
24683,da3f7e95938102919ceb26759202465013fb9b87,dark tranquillity
24684,da3f7e95938102919ceb26759202465013fb9b87,disturbed
24685,da44931e6c1654f2ca171e8628dcda749fcd1baa,sarah mclachlan
24686,da44931e6c1654f2ca171e8628dcda749fcd1baa,city and colour
24687,da44931e6c1654f2ca171e8628dcda749fcd1baa,spoon
24688,da46ccbda90bdf48622bccd28d77f726b703f277,blink-182
24689,da4ac4787f18fcf6a33722c2116de1d8e1abc817,him
24690,da4ac4787f18fcf6a33722c2116de1d8e1abc817,incubus
24691,da4cd05f1ab8f6e78301073604eac4b74461db25,rage against the machine
24692,da5702298f28d038479f9139409cb6abfbd93228,skillet
24693,da5b5fd8c7da1530ade7b25a3a84feea9961a76c,coldplay
24694,da5c27a05a80f926065d44a71d097ba6be223a76,clutch
24695,da71f905d5eb9fe0818250d28278a4b0a5f2db1e,nasum
24696,da71f905d5eb9fe0818250d28278a4b0a5f2db1e,saosin
24697,da71f905d5eb9fe0818250d28278a4b0a5f2db1e,ramones
24698,da73e5950b866405fe63c8ac665dec43ee8ebb29,jethro tull
24699,da81dad0effe0944c44998e855cf584e23c049cf,johnny cash
24700,da81dad0effe0944c44998e855cf584e23c049cf,madonna
24701,da81dad0effe0944c44998e855cf584e23c049cf,snow patrol
24702,da81dad0effe0944c44998e855cf584e23c049cf,blur
24703,da87545b5a201fd4525323809ffdb6f974c7159c,papa roach
24704,da87545b5a201fd4525323809ffdb6f974c7159c,the mars volta
24705,da8f9f840b787d04cd4fe777dff0a40b0f4ed317,t.i.
24706,da8f9f840b787d04cd4fe777dff0a40b0f4ed317,common
24707,da91210a9398be3351dcaa97615d256d69f24bb7,black rebel motorcycle club
24708,da91210a9398be3351dcaa97615d256d69f24bb7,the kills
24709,da91210a9398be3351dcaa97615d256d69f24bb7,arctic monkeys
24710,da939cc2bfbca4a7153de2e1258ab8070e546362,feeder
24711,da939cc2bfbca4a7153de2e1258ab8070e546362,cursive
24712,dab12ebf3d8f865529574beaa2e4bdc769e42c75,neutral milk hotel
24713,dab12ebf3d8f865529574beaa2e4bdc769e42c75,tiësto
24714,dab12ebf3d8f865529574beaa2e4bdc769e42c75,abba
24715,dab9965a279cddf647e157b16e8be124174fd502,sonic syndicate
24716,dab9965a279cddf647e157b16e8be124174fd502,saosin
24717,dab9965a279cddf647e157b16e8be124174fd502,alesana
24718,dab9965a279cddf647e157b16e8be124174fd502,senses fail
24719,dab9965a279cddf647e157b16e8be124174fd502,cradle of filth
24720,dabdd107bba3a6667f22a8ef54383f9f2d667eff,megadeth
24721,dabdd107bba3a6667f22a8ef54383f9f2d667eff,iron maiden
24722,dabdd107bba3a6667f22a8ef54383f9f2d667eff,scorpions
24723,dabdd107bba3a6667f22a8ef54383f9f2d667eff,black label society
24724,dabdd107bba3a6667f22a8ef54383f9f2d667eff,dimmu borgir
24725,dabdd107bba3a6667f22a8ef54383f9f2d667eff,mayhem
24726,dabdd107bba3a6667f22a8ef54383f9f2d667eff,at the gates
24727,dac7fc1f066d3451e76333c22e34d98f60cbf87c,john legend
24728,dac7fc1f066d3451e76333c22e34d98f60cbf87c,tracy chapman
24729,dacd21c5c30465d8337aa60810655dcbb9900d4e,sonata arctica
24730,dace1adee72b8c315f48d4b73cf54952a81e9970,regina spektor
24731,dace1adee72b8c315f48d4b73cf54952a81e9970,louis armstrong
24732,dad07ccbf0af67da2fcb8391894f53b094ffac07,elvis presley
24733,dada9e1fc2ba296554fb8d95d3d5e5bbc78f7635,tool
24734,dada9e1fc2ba296554fb8d95d3d5e5bbc78f7635,nine inch nails
24735,dada9e1fc2ba296554fb8d95d3d5e5bbc78f7635,mike oldfield
24736,dae7007d88c5de528b0a2ac891eee218f290b12b,tegan and sara
24737,dae7007d88c5de528b0a2ac891eee218f290b12b,cat stevens
24738,dae908339c30bebbdec2370be9ee9d2327faa137,every time i die
24739,dae908339c30bebbdec2370be9ee9d2327faa137,streetlight manifesto
24740,dae908339c30bebbdec2370be9ee9d2327faa137,koЯn
24741,daee3d08a6de7aec9a408fb7293ca31bff076145,rammstein
24742,daee3d08a6de7aec9a408fb7293ca31bff076145,placebo
24743,daee3d08a6de7aec9a408fb7293ca31bff076145,koЯn
24744,daee3d08a6de7aec9a408fb7293ca31bff076145,beatsteaks
24745,daee3d08a6de7aec9a408fb7293ca31bff076145,the raconteurs
24746,daee3d08a6de7aec9a408fb7293ca31bff076145,nirvana
24747,daef86fa5484796c0686a4e2809957eff0e025bc,sarah brightman
24748,daef86fa5484796c0686a4e2809957eff0e025bc,tiësto
24749,daf149acb723c9f202d7546080087ddbed7471bc,rhapsody of fire
24750,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,metallica
24751,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,marilyn manson
24752,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,hey
24753,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,coma
24754,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,apocalyptica
24755,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,dimmu borgir
24756,daf31f7480f17e5989d131bf5c6d52ec5a0844e7,killswitch engage
24757,daf42a670a3d4ae2145de743f5be20ffa07d177b,marduk
24758,daf42a670a3d4ae2145de743f5be20ffa07d177b,johann sebastian bach
24759,dafb098781953e120f53157ff170ff23ef8ff7a9,vader
24760,dafb098781953e120f53157ff170ff23ef8ff7a9,ac/dc
24761,db09203b51f4ed544979640511f173f8b265e1e1,lily allen
24762,db0f3fc04fd29d42c7fab7092f418e73dcd0e0ef,mf doom
24763,db0f3fc04fd29d42c7fab7092f418e73dcd0e0ef,lil' wayne
24764,db0f3fc04fd29d42c7fab7092f418e73dcd0e0ef,the whitest boy alive
24765,db0f3fc04fd29d42c7fab7092f418e73dcd0e0ef,notorious b.i.g.
24766,db0f3fc04fd29d42c7fab7092f418e73dcd0e0ef,panic at the disco
24767,db120741fe9aa91be750d8ff3da5ec0f5d106871,david bowie
24768,db120741fe9aa91be750d8ff3da5ec0f5d106871,stereophonics
24769,db120741fe9aa91be750d8ff3da5ec0f5d106871,stone temple pilots
24770,db120741fe9aa91be750d8ff3da5ec0f5d106871,the black keys
24771,db120741fe9aa91be750d8ff3da5ec0f5d106871,travis
24772,db14f73fac73031b3e27730377cf4b77a3986f2f,fiona apple
24773,db14f73fac73031b3e27730377cf4b77a3986f2f,janet jackson
24774,db169a1d6d7fa72af725f40a835c644383a45c25,norther
24775,db169a1d6d7fa72af725f40a835c644383a45c25,mokoma
24776,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,blackfield
24777,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,in flames
24778,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,amon amarth
24779,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,pink floyd
24780,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,kalmah
24781,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,vader
24782,db29dc622e6d1dc1f8461388ee0934a3a5fa9231,the beatles
24783,db35b63a526267d58665e27e41805c39592c0a0b,coldplay
24784,db361274ee7326a36b9708baaf1d00c25f9f1b7c,scissor sisters
24785,db361274ee7326a36b9708baaf1d00c25f9f1b7c,t.a.t.u.
24786,db361274ee7326a36b9708baaf1d00c25f9f1b7c,sugababes
24787,db361274ee7326a36b9708baaf1d00c25f9f1b7c,the corrs
24788,db3db11ee0ccfdac20a8b7c33ae24c3db5f527a2,cmx
24789,db3db11ee0ccfdac20a8b7c33ae24c3db5f527a2,röyksopp
24790,db3db11ee0ccfdac20a8b7c33ae24c3db5f527a2,the postal service
24791,db41251496e1f23c4fcde03a57ba380c1a5ee59e,the prodigy
24792,db41251496e1f23c4fcde03a57ba380c1a5ee59e,louis armstrong
24793,db41251496e1f23c4fcde03a57ba380c1a5ee59e,fatboy slim
24794,db508db47e4dc5132750553839407a7f95c458db,rihanna
24795,db508db47e4dc5132750553839407a7f95c458db,the fray
24796,db508db47e4dc5132750553839407a7f95c458db,good charlotte
24797,db508db47e4dc5132750553839407a7f95c458db,amy winehouse
24798,db57b0601906e3ce83fe06b744b1bca7693f52a0,the devil wears prada
24799,db57b0601906e3ce83fe06b744b1bca7693f52a0,mewithoutyou
24800,db5d43b00d9234d4e64604de1497256f21150f47,girls aloud
24801,db5d43b00d9234d4e64604de1497256f21150f47,t.a.t.u.
24802,db5fc0c3bc7e59e58e78782e05ec9219bd08a58e,perfume
24803,db5fc0c3bc7e59e58e78782e05ec9219bd08a58e,cocorosie
24804,db6a6e7eb27ee74510ec650379babe293eeb5f1c,metallica
24805,db6a6e7eb27ee74510ec650379babe293eeb5f1c,ac/dc
24806,db6a6e7eb27ee74510ec650379babe293eeb5f1c,creedence clearwater revival
24807,db6a6e7eb27ee74510ec650379babe293eeb5f1c,ozzy osbourne
24808,db6c637ef6bbc71943a3fc1b136c677066318834,of montreal
24809,db6c637ef6bbc71943a3fc1b136c677066318834,sufjan stevens
24810,db6c637ef6bbc71943a3fc1b136c677066318834,robbie williams
24811,db6c637ef6bbc71943a3fc1b136c677066318834,ted leo and the pharmacists
24812,db79c5cf07f3bc7cb2de11c67cc88ab08ac9bbee,gamma ray
24813,db79c5cf07f3bc7cb2de11c67cc88ab08ac9bbee,helloween
24814,db79c5cf07f3bc7cb2de11c67cc88ab08ac9bbee,hammerfall
24815,db79c5cf07f3bc7cb2de11c67cc88ab08ac9bbee,machinae supremacy
24816,db79c5cf07f3bc7cb2de11c67cc88ab08ac9bbee,die apokalyptischen reiter
24817,db7d168910a27eb6876a392bce673448a5d52782,gorillaz
24818,db7d168910a27eb6876a392bce673448a5d52782,robbie williams
24819,db7d168910a27eb6876a392bce673448a5d52782,hans zimmer
24820,db7d7c6e1149145b3d69f0926e9c68b1db35bb12,rage against the machine
24821,db7d7c6e1149145b3d69f0926e9c68b1db35bb12,sepultura
24822,db7ffb093eeb9a7d2818cabea0e79c7503295915,basshunter
24823,db7ffb093eeb9a7d2818cabea0e79c7503295915,foo fighters
24824,db81ef83679e6040d63c113e1bb73387893b7aab,system of a down
24825,db81ef83679e6040d63c113e1bb73387893b7aab,queens of the stone age
24826,db81ef83679e6040d63c113e1bb73387893b7aab,arctic monkeys
24827,db81ef83679e6040d63c113e1bb73387893b7aab,muse
24828,db81ef83679e6040d63c113e1bb73387893b7aab,franz ferdinand
24829,db81ef83679e6040d63c113e1bb73387893b7aab,radiohead
24830,db81ef83679e6040d63c113e1bb73387893b7aab,nickelback
24831,db81ef83679e6040d63c113e1bb73387893b7aab,the mars volta
24832,db8517f271edc9e57e87b7102a39187958073c37,incubus
24833,db8517f271edc9e57e87b7102a39187958073c37,ben folds
24834,db8517f271edc9e57e87b7102a39187958073c37,common
24835,db8517f271edc9e57e87b7102a39187958073c37,counting crows
24836,db8517f271edc9e57e87b7102a39187958073c37,oasis
24837,db8517f271edc9e57e87b7102a39187958073c37,elton john
24838,db8517f271edc9e57e87b7102a39187958073c37,tenacious d
24839,db8517f271edc9e57e87b7102a39187958073c37,sneaker pimps
24840,db8bdf2a2e40db2150d979dcf830a019728131ed,sirenia
24841,db8d03f5ff5e8aed449b639721076805a0ef05ca,limp bizkit
24842,db8d03f5ff5e8aed449b639721076805a0ef05ca,frank zappa
24843,db8d03f5ff5e8aed449b639721076805a0ef05ca,eagles
24844,db8d03f5ff5e8aed449b639721076805a0ef05ca,green day
24845,db8d03f5ff5e8aed449b639721076805a0ef05ca,alice cooper
24846,db8d03f5ff5e8aed449b639721076805a0ef05ca,megadeth
24847,db8f4c0edf33f057f3691fa475284fa25fd26b0a,depeche mode
24848,db8f4c0edf33f057f3691fa475284fa25fd26b0a,duran duran
24849,db8f4c0edf33f057f3691fa475284fa25fd26b0a,the presets
24850,db9172601a2f887608dd4fa913755dceeee35a91,the doors
24851,db9172601a2f887608dd4fa913755dceeee35a91,john lennon
24852,db9172601a2f887608dd4fa913755dceeee35a91,frank zappa
24853,db9172601a2f887608dd4fa913755dceeee35a91,infected mushroom
24854,db9d23b9d662a420823a53be820690faea53f549,avenged sevenfold
24855,db9d23b9d662a420823a53be820690faea53f549,stratovarius
24856,db9d23b9d662a420823a53be820690faea53f549,dropkick murphys
24857,db9d23b9d662a420823a53be820690faea53f549,green day
24858,db9d23b9d662a420823a53be820690faea53f549,alkaline trio
24859,db9d23b9d662a420823a53be820690faea53f549,johnny cash
24860,dba292fff2ebf9464c525769ed64f4cf104b2ef3,sarah brightman
24861,dba292fff2ebf9464c525769ed64f4cf104b2ef3,abba
24862,dba292fff2ebf9464c525769ed64f4cf104b2ef3,dead can dance
24863,dba9410eb6d066dd9a4df3526c628a777f7f88cf,kelly clarkson
24864,dbd4d758d0dca13531eaabadd692f594e0bdb7dc,scar symmetry
24865,dbd4d758d0dca13531eaabadd692f594e0bdb7dc,hypocrisy
24866,dbd4d758d0dca13531eaabadd692f594e0bdb7dc,ludwig van beethoven
24867,dbda5c7d9493d16b5816aca366900e8d8b8b4fb6,cansei de ser sexy
24868,dbdbe8321b80e4eb5958c74ce8e7c89c3916f354,soulfly
24869,dbdbe8321b80e4eb5958c74ce8e7c89c3916f354,the beatles
24870,dbdbe8321b80e4eb5958c74ce8e7c89c3916f354,gackt
24871,dbdbe8321b80e4eb5958c74ce8e7c89c3916f354,cake
24872,dbdfdb53e745802e8a0921b678956d370aa4e6a6,red hot chili peppers
24873,dbdfdb53e745802e8a0921b678956d370aa4e6a6,sufjan stevens
24874,dbdfdb53e745802e8a0921b678956d370aa4e6a6,belle and sebastian
24875,dbdfdb53e745802e8a0921b678956d370aa4e6a6,of montreal
24876,dbdfdb53e745802e8a0921b678956d370aa4e6a6,the black keys
24877,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,machine head
24878,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,the dillinger escape plan
24879,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,fear factory
24880,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,loreena mckennitt
24881,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,slipknot
24882,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,rage against the machine
24883,dbed1aba19bdf15b296cbe4b27cb3468bd230ac5,guano apes
24884,dc0038a364251b984cac431396f3fa5ca1796968,heaven shall burn
24885,dc0038a364251b984cac431396f3fa5ca1796968,simple plan
24886,dc0b428adc44adc9d4ad5a2a89a592aa6309ce05,afi
24887,dc0b428adc44adc9d4ad5a2a89a592aa6309ce05,beatsteaks
24888,dc0b428adc44adc9d4ad5a2a89a592aa6309ce05,papa roach
24889,dc15ad3eb0b7b9333da08c0adcdc858e43fa03a4,sonic syndicate
24890,dc15ad3eb0b7b9333da08c0adcdc858e43fa03a4,avenged sevenfold
24891,dc163723403f3d2d6c3449c4c3d6a406f864dcff,the get up kids
24892,dc17d5717d7c33c623663144f356767e729a2074,lady gaga
24893,dc17d5717d7c33c623663144f356767e729a2074,pink
24894,dc17d5717d7c33c623663144f356767e729a2074,leona lewis
24895,dc1911f3e3cba99b8a7479beb2fa6200a08ea486,tool
24896,dc1911f3e3cba99b8a7479beb2fa6200a08ea486,dave matthews band
24897,dc1911f3e3cba99b8a7479beb2fa6200a08ea486,2pac
24898,dc1aaffea0200ba6b8c9d89a85dabf8cc13acc58,britney spears
24899,dc1aaffea0200ba6b8c9d89a85dabf8cc13acc58,jennifer lopez
24900,dc1cbfd7d990170ee0a2e020fadc1bc980524441,saves the day
24901,dc1cbfd7d990170ee0a2e020fadc1bc980524441,jimmy eat world
24902,dc1cbfd7d990170ee0a2e020fadc1bc980524441,the new pornographers
24903,dc1cbfd7d990170ee0a2e020fadc1bc980524441,delerium
24904,dc1cbfd7d990170ee0a2e020fadc1bc980524441,the postal service
